cong,icpsr,statecode,district,state,party,name,ideo,x2,loglike,nvotes,classerrs,gmp,role,power,leader
91,10812,31,0,IOWA,200,MILLER,0.277,-0.423,-204.29233,554,95,0.692,,,
91,10817,32,0,KANSAS,200,PEARSON,0.171,-0.528,-178.76767,531,80,0.714,,,
91,10513,32,0,KANSAS,200,DOLE,0.357,-0.505,-151.61487,544,61,0.757,,,
91,2052,51,0,KENTUCK,200,COOPER,0.168,-0.766,-281.67178,511,147,0.576,,,
91,12102,51,0,KENTUCK,200,COOK,0.218,-0.634,-269.4198,503,120,0.585,,,
91,5767,45,0,LOUISIA,100,LONG,-0.115,0.838,-161.61856,486,75,0.717,,,
91,2901,45,0,LOUISIA,100,ELLENDER,-0.137,0.991,-204.19734,545,91,0.688,,,
91,8666,2,0,MAINE,200,SMITH,0.156,-0.378,-248.13422,552,120,0.638,,,
91,6831,2,0,MAINE,100,MUSKIE,-0.427,0.097,-105.03246,484,49,0.805,,,
91,10535,52,0,MARYLAN,200,MATHIAS,-0.053,-0.868,-134.75427,470,56,0.751,,,
91,10824,52,0,MARYLAN,100,TYDINGS,-0.346,0.069,-86.25515,360,37,0.787,,,
91,10808,3,0,MASSACH,100,KENNEDY,-0.474,-0.244,-73.50758,456,28,0.851,W,,
91,11201,3,0,MASSACH,200,BROOKE,-0.058,-0.909,-147.93628,554,64,0.766,,,
91,3824,23,0,MICHIGA,200,GRIFFIN,0.326,-0.945,-188.21577,518,99,0.695,NW,,
91,4148,23,0,MICHIGA,100,HART,-0.433,-0.246,-89.28371,523,31,0.843,,,
91,6134,33,0,MINNESO,100,MCCARTHY,-0.563,0.36,-88.39124,265,42,0.716,,,
91,10813,33,0,MINNESO,100,MONDALE,-0.516,-0.056,-72.32413,509,27,0.868,,,
91,8883,46,0,MISSISS,100,STENNIS,-0.002,0.942,-119.05054,505,51,0.79,,,
91,2822,46,0,MISSISS,100,EASTLAND,0.014,0.998,-89.7524,425,33,0.81,,,
91,12104,34,0,MISSOUR,100,EAGLETON,-0.394,0.278,-121.02007,500,62,0.785,,,
91,9141,34,0,MISSOUR,100,SYMINGTON,-0.266,0.236,-114.20055,443,49,0.773,,,
91,5967,64,0,MONTANA,100,MANSFIELD,-0.435,0.629,-196.23933,536,95,0.693,L,,
91,6442,64,0,MONTANA,100,METCALF,-0.412,0.46,-185.37187,459,86,0.668,,,
91,4660,35,0,NEBRASK,200,HRUSKA,0.389,-0.181,-92.12054,527,37,0.84,,,
91,2267,35,0,NEBRASK,200,CURTIS,0.506,-0.282,-103.63203,553,43,0.829,,,
91,1482,65,0,NEVADA,100,CANNON,-0.183,0.483,-157.258,461,82,0.711,,,
91,688,65,0,NEVADA,100,BIBLE,-0.121,0.443,-155.18904,521,67,0.742,,,
91,2087,4,0,NEW HAM,200,COTTON,0.444,-0.526,-172.30347,510,78,0.713,,,
91,10810,4,0,NEW HAM,100,MCINTYRE,-0.192,0.104,-189.28624,529,91,0.699,,,
91,10147,12,0,NEW JER,100,WILLIAMS H,-0.312,-0.21,-97.22001,524,42,0.831,,,
91,1569,12,0,NEW JER,200,CASE,-0.176,-0.935,-123.29593,543,61,0.797,,,
91,165,66,0,NEW MEX,100,ANDERSON,-0.151,0.23,-130.64301,367,55,0.7,,,
91,6611,66,0,NEW MEX,100,MONTOYA,-0.261,0.263,-137.62639,433,70,0.728,,,
91,4898,13,0,NEW YOR,200,JAVITS,-0.144,-0.985,-117.41897,506,59,0.793,,,
91,3670,13,0,NEW YOR,200,GOODELL,-0.238,-0.971,-128.82823,529,56,0.784,,,
91,2987,47,0,NORTH C,100,ERVIN,-0.023,1,-141.63637,536,69,0.768,,,
91,5073,47,0,NORTH C,100,JORDAN,-0.092,0.824,-131.77045,488,59,0.763,,,
91,1252,36,0,NORTH D,100,BURDICK,-0.354,0.436,-166.20732,524,83,0.728,,,
91,10450,36,0,NORTH D,200,YOUNG  M.,0.19,-0.03,-150.12682,527,55,0.752,,,
91,12108,24,0,OHIO,200,SAXBE,0.189,-0.982,-206.44466,423,111,0.614,,,
91,10454,24,0,OHIO,100,YOUNG  S.,-0.639,0.652,-121.3336,447,52,0.762,,,
91,10805,53,0,OKLAHOM,100,HARRIS,-0.405,0.066,-119.56178,507,51,0.79,,,
91,12101,53,0,OKLAHOM,200,BELLMON,0.365,-0.714,-194.1199,477,86,0.666,,,
91,12107,72,0,OREGON,200,PACKWOOD,0.144,-0.863,-194.48987,482,95,0.668,,,
91,11203,72,0,OREGON,200,HATFIELD,0.006,-0.999,-224.37186,532,109,0.656,,,
91,10557,14,0,PENNSYL,200,SCHWEIKER,-0.026,-0.709,-145.98323,539,63,0.763,,,
91,8301,14,0,PENNSYL,200,SCOTT,0.147,-0.771,-178.88287,540,82,0.718,WL,,
91,7229,5,0,RHODE I,100,PASTORE,-0.228,-0.029,-188.47108,553,92,0.711,,,
91,10818,5,0,RHODE I,100,PELL,-0.314,-0.131,-144.9012,493,70,0.745,,,
91,11204,48,0,SOUTH C,100,HOLLINGS,-0.233,0.935,-182.64697,485,87,0.686,,,
91,9369,48,0,SOUTH C,200,THURMOND,0.483,0.107,-98.82349,545,43,0.834,,,
91,6796,37,0,SOUTH D,200,MUNDT,0.35,-0.248,-108.71575,423,39,0.773,,,
91,6256,37,0,SOUTH D,100,MCGOVERN,-0.569,0.206,-82.7,485,32,0.843,,,
91,11200,54,0,TENNESS,200,BAKER,0.259,-0.456,-142.17465,484,65,0.745,,,
91,3704,54,0,TENNESS,100,GORE,-0.45,0.758,-160.2957,381,80,0.657,,,
91,10414,49,0,TEXAS,100,YARBOROUGH,-0.428,0.576,-122.56477,423,64,0.748,,,
91,10823,49,0,TEXAS,200,TOWER,0.397,-0.115,-125.78699,548,53,0.795,,,
91,6754,67,0,UTAH,100,MOSS,-0.417,0.293,-125.01675,435,62,0.75,,,
91,645,67,0,UTAH,200,BENNETT,0.394,-0.3,-138.63997,519,69,0.766,,,
91,7637,6,0,VERMONT,200,PROUTY,0.118,-0.526,-164.35721,470,79,0.705,,,
91,52,6,0,VERMONT,200,AIKEN,0.08,-0.44,-250.89647,492,132,0.601,,,
91,10802,40,0,VIRGINI,100,BYRD  H.,-0.06,0.804,-172.479,524,81,0.72,,,
91,11206,40,0,VIRGINI,100,SPONG,-0.175,0.552,-186.26653,543,90,0.71,,,
91,5913,73,0,WASHING,100,MAGNUSON,-0.292,0.299,-176.48782,524,79,0.714,,,
91,4851,73,0,WASHING,100,JACKSON,-0.225,0.1,-191.11168,553,88,0.708,,,
91,7722,56,0,WEST VI,100,RANDOLPH,-0.231,0.342,-177.45566,553,70,0.725,,,
91,1366,56,0,WEST VI,100,BYRD  R.,-0.234,0.7,-219.3159,550,111,0.671,,,
91,7638,25,0,WISCONS,100,PROXMIRE,-0.477,0.592,-215.56036,557,87,0.679,,,
91,10816,25,0,WISCONS,100,NELSON,-0.582,0.268,-112.87632,512,44,0.802,,,
91,11202,68,0,WYOMING,200,HANSEN,0.467,-0.383,-102.97959,538,44,0.826,,,
91,6249,68,0,WYOMING,100,MCGEE,-0.207,0.17,-205.92908,430,97,0.619,,,
92,99904,99,0,USA,200,NIXON,0.426,-0.905,-23.98862,117,10,0.815,,,
92,8764,41,0,ALABAMA,100,SPARKMAN J,-0.03,0.484,-182.12572,600,76,0.738,,,
92,12100,41,0,ALABAMA,100,ALLEN J,-0.002,1,-255.26508,771,126,0.718,,,
92,12105,81,0,ALASKA,100,GRAVEL M,-0.546,0.528,-183.9704,633,83,0.748,,,
92,12109,81,0,ALASKA,200,STEVENS T,0.028,-0.513,-308.17102,710,153,0.648,,,
92,10804,61,0,ARIZONA,200,FANNIN P,0.548,-0.106,-87.07371,714,35,0.885,,,
92,3658,61,0,ARIZONA,200,GOLDWATER B,0.738,-0.551,-94.63673,450,39,0.81,,,
92,6151,42,0,ARKANSA,100,MCCLELLAN J,-0.042,0.64,-207.2072,643,103,0.725,,,
92,3388,42,0,ARKANSA,100,FULBRIGHT J,-0.478,0.879,-280.50647,673,142,0.659,,,
92,10777,71,0,CALIFOR,100,TUNNEY J,-0.309,-0.191,-174.8653,747,78,0.791,,,
92,12103,71,0,CALIFOR,100,CRANSTON A,-0.424,0.052,-156.47815,723,66,0.805,,,
92,142,62,0,COLORAD,200,ALLOTT G,0.304,-0.56,-137.46942,638,51,0.806,,,
92,10514,62,0,COLORAD,200,DOMINICK P,0.392,-0.582,-167.47862,684,78,0.783,,,
92,7847,1,0,CONNECT,100,RIBICOFF A,-0.326,-0.192,-208.37444,720,85,0.749,,,
92,12032,1,0,CONNECT,200,WEICKER L,0.202,-0.911,-292.69919,672,144,0.647,,,
92,823,11,0,DELAWAR,200,BOGGS J,0.155,-0.699,-209.45303,746,74,0.755,,,
92,11044,11,0,DELAWAR,200,ROTH W,0.32,-0.777,-318.19275,771,157,0.662,,,
92,10593,43,0,FLORIDA,200,GURNEY E,0.295,-0.088,-130.48621,749,51,0.84,,,
92,13101,43,0,FLORIDA,100,CHILES L,-0.234,0.59,-324.17206,680,164,0.621,,,
92,9174,44,0,GEORGIA,100,TALMADGE H,-0.062,0.821,-184.6273,746,80,0.781,,,
92,13103,44,0,GEORGIA,100,GAMBRELL D,-0.117,0.674,-225.79382,732,106,0.735,,,
92,3255,82,0,HAWAII,200,FONG H,0.207,-0.53,-237.82553,718,113,0.718,,,
92,4812,82,0,HAWAII,100,INOUYE D,-0.309,0.174,-180.32068,653,86,0.759,,,
92,10807,63,0,IDAHO,200,JORDAN L,0.302,-0.43,-210.15582,716,86,0.746,,,
92,1721,63,0,IDAHO,100,CHURCH F,-0.404,0.401,-185.60141,671,84,0.758,,,
92,13102,21,0,ILLINOI,100,STEVENSON A,-0.338,-0.162,-206.48315,778,86,0.767,,,
92,11205,21,0,ILLINOI,200,PERCY C,0.043,-0.939,-212.30042,740,91,0.751,,,
92,4154,22,0,INDIANA,100,HARTKE V,-0.418,0.17,-157.32664,536,64,0.746,,,
92,10800,22,0,INDIANA,100,BAYH B,-0.444,0.1,-133.90999,638,54,0.811,,,
92,10812,31,0,IOWA,200,MILLER J,0.268,-0.581,-246.31575,741,114,0.717,,,
92,12106,31,0,IOWA,100,HUGHES H,-0.538,0.354,-147.02802,727,62,0.817,,,
92,10513,32,0,KANSAS,200,DOLE R,0.334,-0.47,-156.60608,714,68,0.803,,,
92,10817,32,0,KANSAS,200,PEARSON J,0.062,-0.491,-263.595,720,135,0.693,,,
92,12102,51,0,KENTUCK,200,COOK M,0.131,-0.502,-353.4798,715,178,0.61,,,
92,2052,51,0,KENTUCK,200,COOPER J,0.213,-0.977,-408.78586,738,183,0.575,,,
92,2901,45,0,LOUISIA,100,ELLENDER A,-0.118,0.986,-156.67438,522,73,0.741,,,
92,5767,45,0,LOUISIA,100,LONG R,-0.115,0.884,-215.88306,652,104,0.718,,,
92,13104,45,0,LOUISIA,100,EDWARDS E,-0.058,0.741,-32.80308,117,13,0.756,,,
92,8666,2,0,MAINE,200,SMITH M,0.153,-0.388,-295.9086,781,141,0.685,,,
92,6831,2,0,MAINE,100,MUSKIE E,-0.39,0.044,-93.86793,462,43,0.816,,,
92,12002,52,0,MARYLAN,200,BEALL G,0.212,-0.706,-236.69862,754,112,0.731,,,
92,10535,52,0,MARYLAN,200,MATHIAS C,-0.02,-0.882,-232.45604,700,115,0.717,,,
92,11201,3,0,MASSACH,200,BROOKE E,-0.1,-0.995,-179.92714,762,80,0.79,,,
92,10808,3,0,MASSACH,100,KENNEDY E,-0.413,-0.459,-138.2744,665,61,0.812,,,
92,4148,23,0,MICHIGA,100,HART P,-0.45,-0.154,-140.02922,725,56,0.824,,,
92,3824,23,0,MICHIGA,200,GRIFFIN R,0.303,-0.865,-225.62834,646,109,0.705,W,,
92,10813,33,0,MINNESO,100,MONDALE W,-0.441,-0.008,-111.9269,718,50,0.856,,,
92,4728,33,0,MINNESO,100,HUMPHREY H,-0.316,-0.083,-132.9184,675,63,0.821,,,
92,8883,46,0,MISSISS,100,STENNIS J,0.056,0.95,-160.56105,740,66,0.805,,,
92,2822,46,0,MISSISS,100,EASTLAND J,0.068,0.815,-131.49141,671,55,0.822,,,
92,12104,34,0,MISSOUR,100,EAGLETON T,-0.375,0.328,-168.83154,638,80,0.767,,,
92,9141,34,0,MISSOUR,100,SYMINGTON S,-0.346,0.447,-224.29866,763,98,0.745,,,
92,6442,64,0,MONTANA,100,METCALF L,-0.454,0.555,-206.77266,549,79,0.686,,,
92,5967,64,0,MONTANA,100,MANSFIELD M,-0.554,0.833,-262.57434,710,118,0.691,L,,
92,4660,35,0,NEBRASK,200,HRUSKA R,0.408,-0.318,-108.35666,736,39,0.863,,,
92,2267,35,0,NEBRASK,200,CURTIS C,0.414,-0.353,-141.98256,767,51,0.831,,,
92,1482,65,0,NEVADA,100,CANNON H,-0.158,0.533,-225.82138,667,101,0.713,,,
92,688,65,0,NEVADA,100,BIBLE A,-0.172,0.572,-214.95741,737,88,0.747,,,
92,10810,4,0,NEW HAM,100,MCINTYRE T,-0.213,0.17,-232.95224,605,107,0.68,,,
92,2087,4,0,NEW HAM,200,COTTON N,0.431,-0.407,-183.6886,675,80,0.762,,,
92,1569,12,0,NEW JER,200,CASE C,-0.203,-0.811,-163.18086,760,73,0.807,,,
92,10147,12,0,NEW JER,100,WILLIAMS H,-0.338,-0.241,-117.02943,714,53,0.849,,,
92,165,66,0,NEW MEX,100,ANDERSON C,-0.136,0.206,-233.97708,613,107,0.683,,,
92,6611,66,0,NEW MEX,100,MONTOYA J,-0.238,0.295,-216.89487,700,102,0.734,,,
92,4898,13,0,NEW YOR,200,JAVITS J,-0.094,-0.952,-160.11815,705,69,0.797,,,
92,13100,13,0,NEW YOR,112,BUCKLEY J,0.611,-0.792,-203.20602,690,96,0.745,,,
92,2987,47,0,NORTH C,100,ERVIN S,0.018,1,-226.82901,755,104,0.74,,,
92,5073,47,0,NORTH C,100,JORDAN B,-0.101,0.856,-175.74496,622,73,0.754,,,
92,1252,36,0,NORTH D,100,BURDICK Q,-0.363,0.415,-213.03378,759,102,0.755,,,
92,10450,36,0,NORTH D,200,YOUNG M,0.19,-0.118,-265.39877,717,111,0.691,,,
92,12108,24,0,OHIO,200,SAXBE W,0.278,-0.961,-238.06711,540,115,0.643,,,
92,10630,24,0,OHIO,200,TAFT R,0.285,-0.959,-251.19824,684,116,0.693,,,
92,12101,53,0,OKLAHOM,200,BELLMON H,0.327,-0.77,-257.05148,610,104,0.656,,,
92,10805,53,0,OKLAHOM,100,HARRIS F,-0.555,0.322,-82.51854,420,34,0.822,,,
92,11203,72,0,OREGON,200,HATFIELD M,0.011,-1,-382.09601,753,182,0.602,,,
92,12107,72,0,OREGON,200,PACKWOOD B,0.178,-0.81,-279.22894,690,134,0.667,,,
92,10557,14,0,PENNSYL,200,SCHWEIKER R,-0.017,-0.91,-241.64212,778,99,0.733,,,
92,8301,14,0,PENNSYL,200,SCOTT H,0.204,-0.835,-220.31839,746,99,0.744,L,,
92,7229,5,0,RHODE I,100,PASTORE J,-0.225,-0.008,-281.7446,772,140,0.694,,,
92,10818,5,0,RHODE I,100,PELL C,-0.322,-0.103,-183.77557,659,85,0.757,,,
92,11204,48,0,SOUTH C,100,HOLLINGS E,-0.242,0.884,-273.31201,685,130,0.671,,,
92,9369,48,0,SOUTH C,200,THURMOND S,0.368,0.053,-145.83195,769,63,0.827,,,
92,6256,37,0,SOUTH D,100,MCGOVERN G,-0.585,0.279,-68.85033,497,26,0.871,,,
92,6796,37,0,SOUTH D,200,MUNDT K,0.324,-0.351,-18.77894,100,9,0.829,,,
92,10571,54,0,TENNESS,200,BROCK W,0.385,-0.303,-180.86108,626,69,0.749,,,
92,11200,54,0,TENNESS,200,BAKER H,0.227,-0.286,-173.52298,552,71,0.73,,,
92,10823,49,0,TEXAS,200,TOWER J,0.325,-0.143,-157.42047,770,71,0.815,,,
92,660,49,0,TEXAS,100,BENTSEN L,-0.145,0.398,-237.2327,710,113,0.716,,,
92,6754,67,0,UTAH,100,MOSS F,-0.334,0.191,-198.22545,669,94,0.744,,,
92,645,67,0,UTAH,200,BENNETT W,0.456,-0.377,-141.08687,688,63,0.815,,,
92,52,6,0,VERMONT,200,AIKEN G,0.106,-0.654,-330.08099,747,164,0.643,,,
92,7637,6,0,VERMONT,200,PROUTY W,0.261,-0.686,-34.45754,123,12,0.756,,,
92,10562,6,0,VERMONT,200,STAFFORD R,0.056,-0.696,-185.79909,565,77,0.72,,,
92,11206,40,0,VIRGINI,100,SPONG W,-0.16,0.539,-265.24878,724,128,0.693,,,
92,10802,40,0,VIRGINI,328,BYRD  H.,0.052,0.955,-250.76396,759,122,0.719,,,
92,5913,73,0,WASHING,100,MAGNUSON W,-0.267,0.259,-226.87555,756,110,0.741,,,
92,4851,73,0,WASHING,100,JACKSON H,-0.131,0.017,-299.79575,774,137,0.679,,,
92,7722,56,0,WEST VI,100,RANDOLPH J,-0.234,0.421,-268.95596,780,119,0.708,,,
92,1366,56,0,WEST VI,100,BYRD  R.,-0.219,0.697,-305.4512,774,150,0.674,W,,
92,10816,25,0,WISCONS,100,NELSON G,-0.56,0.462,-173.56441,769,76,0.798,,,
92,7638,25,0,WISCONS,100,PROXMIRE W,-0.518,0.762,-278.82886,783,142,0.7,,,
92,11202,68,0,WYOMING,200,HANSEN C,0.427,-0.118,-91.36697,692,36,0.876,,,
92,6249,68,0,WYOMING,100,MCGEE G,-0.139,0.171,-271.40759,545,135,0.608,,,
93,99904,99,0,USA,200,NIXON,0.488,-0.873,-83.22185,229,35,0.695,,,
93,99905,99,0,USA,200,FORD,0.306,-0.952,-55.71949,61,27,0.401,,,
93,8764,41,0,ALABAMA,100,SPARKMAN J,-0.006,0.334,-278.39233,795,129,0.705,,,
93,12100,41,0,ALABAMA,100,ALLEN J,0.044,0.85,-351.3295,934,178,0.686,,,
93,12105,81,0,ALASKA,100,GRAVEL M,-0.321,0.39,-260.66083,690,116,0.685,,,
93,12109,81,0,ALASKA,200,STEVENS T,0.137,-0.637,-354.03854,925,168,0.682,,,
93,3658,61,0,ARIZONA,200,GOLDWATER B,0.583,-0.474,-185.96878,685,81,0.762,,,
93,10804,61,0,ARIZONA,200,FANNIN P,0.54,-0.169,-163.60574,902,61,0.834,,,
93,6151,42,0,ARKANSA,100,MCCLELLAN J,0.02,0.925,-301.06161,946,144,0.727,,,
93,3388,42,0,ARKANSA,100,FULBRIGHT J,-0.407,0.913,-246.8098,576,117,0.651,,,
93,10777,71,0,CALIFOR,100,TUNNEY J,-0.275,-0.305,-243.50215,895,123,0.762,,,
93,12103,71,0,CALIFOR,100,CRANSTON A,-0.341,-0.017,-215.94952,896,85,0.786,,,
93,14104,62,0,COLORAD,100,HASKELL F,-0.413,0.532,-268.97342,906,115,0.743,,,
93,10514,62,0,COLORAD,200,DOMINICK P,0.332,-0.477,-262.07629,796,117,0.719,,,
93,12032,1,0,CONNECT,200,WEICKER L,0.13,-0.969,-426.58328,912,220,0.626,,,
93,7847,1,0,CONNECT,100,RIBICOFF A,-0.347,-0.306,-282.70218,944,118,0.741,,,
93,14101,11,0,DELAWAR,100,BIDEN J,-0.524,0.68,-345.89194,885,168,0.676,,,
93,11044,11,0,DELAWAR,200,ROTH W,0.319,-0.724,-502.99506,953,250,0.59,,,
93,10593,43,0,FLORIDA,200,GURNEY E,0.275,-0.106,-269.89923,867,133,0.732,,,
93,13101,43,0,FLORIDA,100,CHILES L,-0.284,0.695,-378.92963,907,185,0.659,,,
93,9174,44,0,GEORGIA,100,TALMADGE H,-0.064,0.89,-252.7598,884,111,0.751,,,
93,14108,44,0,GEORGIA,100,NUNN S,-0.072,0.806,-309.63995,982,142,0.73,,,
93,3255,82,0,HAWAII,200,FONG H,0.224,-0.617,-309.92886,821,135,0.686,,,
93,4812,82,0,HAWAII,100,INOUYE D,-0.25,0.06,-204.38754,775,93,0.768,,,
93,11029,63,0,IDAHO,200,MCCLURE J,0.407,-0.129,-315.70132,848,144,0.689,,,
93,1721,63,0,IDAHO,100,CHURCH F,-0.474,0.687,-249.25455,804,95,0.733,,,
93,13102,21,0,ILLINOI,100,STEVENSON A,-0.352,-0.119,-247.57765,969,102,0.775,,,
93,11205,21,0,ILLINOI,200,PERCY C,0.075,-0.997,-320.4328,878,165,0.694,,,
93,10800,22,0,INDIANA,100,BAYH B,-0.401,0.347,-204.5799,814,83,0.778,,,
93,4154,22,0,INDIANA,100,HARTKE V,-0.45,0.627,-285.32071,817,135,0.705,,,
93,12106,31,0,IOWA,100,HUGHES H,-0.622,0.521,-207.01497,833,97,0.78,,,
93,14102,31,0,IOWA,100,CLARK D,-0.536,0.165,-217.43307,984,85,0.802,,,
93,10817,32,0,KANSAS,200,PEARSON J,0.063,-0.567,-307.30243,859,144,0.699,,,
93,10513,32,0,KANSAS,200,DOLE R,0.253,-0.428,-363.19983,942,163,0.68,,,
93,14106,51,0,KENTUCK,100,HUDDLESTON,-0.313,0.602,-298.03525,846,140,0.703,,,
93,12102,51,0,KENTUCK,200,COOK M,0.152,-0.529,-376.06824,817,181,0.631,,,
93,5767,45,0,LOUISIA,100,LONG R,-0.167,0.808,-318.39127,833,158,0.682,,,
93,14107,45,0,LOUISIA,100,JOHNSTON J,-0.123,0.509,-305.89142,865,145,0.702,,,
93,6831,2,0,MAINE,100,MUSKIE E,-0.366,-0.142,-189.02756,883,80,0.807,,,
93,10736,2,0,MAINE,100,HATHAWAY W,-0.445,-0.025,-254.96281,948,109,0.764,,,
93,12002,52,0,MARYLAN,200,BEALL G,0.191,-0.664,-334.19821,946,156,0.702,,,
93,10535,52,0,MARYLAN,200,MATHIAS C,-0.066,-0.897,-242.83279,804,110,0.739,,,
93,10808,3,0,MASSACH,100,KENNEDY E,-0.431,-0.484,-152.01126,869,62,0.84,,,
93,11201,3,0,MASSACH,200,BROOKE E,-0.137,-0.955,-218.56721,883,84,0.781,,,
93,3824,23,0,MICHIGA,200,GRIFFIN R,0.36,-0.678,-302.23792,884,138,0.71,W,,
93,4148,23,0,MICHIGA,100,HART P,-0.454,-0.278,-192.81415,912,83,0.809,,,
93,10813,33,0,MINNESO,100,MONDALE W,-0.403,-0.015,-151.72774,865,62,0.839,,,
93,4728,33,0,MINNESO,100,HUMPHREY H,-0.302,-0.108,-194.88564,969,76,0.818,,,
93,8883,46,0,MISSISS,100,STENNIS J,0.063,0.972,-184.664,584,102,0.729,,,
93,2822,46,0,MISSISS,100,EASTLAND J,0.064,0.82,-253.49237,811,127,0.732,,,
93,12104,34,0,MISSOUR,100,EAGLETON T,-0.418,0.481,-241.58453,881,106,0.76,,,
93,9141,34,0,MISSOUR,100,SYMINGTON S,-0.362,0.465,-194.23151,851,69,0.796,,,
93,6442,64,0,MONTANA,100,METCALF L,-0.524,0.772,-405.4603,910,183,0.64,,,
93,5967,64,0,MONTANA,100,MANSFIELD M,-0.564,0.809,-300.45905,907,142,0.718,L,,
93,4660,35,0,NEBRASK,200,HRUSKA R,0.44,-0.248,-192.33983,943,83,0.815,,,
93,2267,35,0,NEBRASK,200,CURTIS C,0.462,-0.164,-197.56754,933,82,0.809,,,
93,1482,65,0,NEVADA,100,CANNON H,-0.205,0.528,-300.93954,905,134,0.717,,,
93,688,65,0,NEVADA,100,BIBLE A,-0.237,0.635,-279.74051,905,115,0.734,,,
93,2087,4,0,NEW HAM,200,COTTON N,0.423,-0.366,-253.09694,738,114,0.71,,,
93,10810,4,0,NEW HAM,100,MCINTYRE T,-0.252,0.147,-318.62717,920,146,0.707,,,
93,1569,12,0,NEW JER,200,CASE C,-0.217,-0.851,-263.87155,960,117,0.76,,,
93,10147,12,0,NEW JER,100,WILLIAMS H,-0.334,-0.378,-166.94789,910,71,0.832,,,
93,14103,66,0,NEW MEX,200,DOMENICI P,0.196,-0.448,-332.46915,933,158,0.7,,,
93,6611,66,0,NEW MEX,100,MONTOYA J,-0.249,0.29,-260.57004,897,105,0.748,,,
93,4898,13,0,NEW YOR,200,JAVITS J,-0.122,-0.989,-211.7011,891,89,0.789,,,
93,13100,13,0,NEW YOR,112,BUCKLEY J,0.492,-0.699,-311.19449,801,161,0.678,,,
93,2987,47,0,NORTH C,100,ERVIN S,-0.027,1,-316.45203,873,143,0.696,,,
93,14105,47,0,NORTH C,200,HELMS J,0.523,0.665,-184.5041,942,83,0.822,,,
93,1252,36,0,NORTH D,100,BURDICK Q,-0.402,0.544,-285.8588,975,134,0.746,,,
93,10450,36,0,NORTH D,200,YOUNG M,0.129,-0.046,-374.29041,887,164,0.656,,,
93,10630,24,0,OHIO,200,TAFT R,0.282,-0.959,-393.5343,884,200,0.641,,,
93,12108,24,0,OHIO,200,SAXBE W,0.29,-0.957,-193.22241,360,96,0.585,,,
93,14073,24,0,OHIO,100,METZENBAUM,-0.52,0.301,-146.95448,441,72,0.717,,,
93,14100,53,0,OKLAHOM,200,BARTLETT D,0.412,-0.179,-235.1866,956,106,0.782,,,
93,12101,53,0,OKLAHOM,200,BELLMON H,0.346,-0.726,-299.42557,691,151,0.648,,,
93,12107,72,0,OREGON,200,PACKWOOD B,0.119,-0.847,-364.66345,804,185,0.635,,,
93,11203,72,0,OREGON,200,HATFIELD M,0.052,-0.887,-500.14917,951,241,0.591,,,
93,8301,14,0,PENNSYL,200,SCOTT H,0.179,-0.804,-359.15912,958,170,0.687,L,,
93,10557,14,0,PENNSYL,200,SCHWEIKER R,-0.171,-0.193,-361.74731,959,181,0.686,,,
93,10818,5,0,RHODE I,100,PELL C,-0.318,-0.233,-245.84233,957,99,0.773,,,
93,7229,5,0,RHODE I,100,PASTORE J,-0.268,-0.005,-279.87244,968,133,0.749,,,
93,9369,48,0,SOUTH C,200,THURMOND S,0.404,-0.052,-231.66969,983,105,0.79,,,
93,11204,48,0,SOUTH C,100,HOLLINGS E,-0.239,0.896,-349.26865,881,190,0.673,,,
93,13000,37,0,SOUTH D,100,ABOUREZK J,-0.69,0.69,-221.2606,904,96,0.783,,,
93,6256,37,0,SOUTH D,100,MCGOVERN G,-0.507,0.429,-192.86771,886,81,0.804,,,
93,11200,54,0,TENNESS,200,BAKER H,0.277,-0.536,-279.51236,787,126,0.701,,,
93,10571,54,0,TENNESS,200,BROCK B,0.406,-0.584,-294.69937,852,133,0.708,,,
93,10823,49,0,TEXAS,200,TOWER J,0.451,-0.385,-234.11116,918,104,0.775,,,
93,660,49,0,TEXAS,100,BENTSEN L,-0.15,0.348,-283.26398,826,129,0.71,,,
93,6754,67,0,UTAH,100,MOSS F,-0.31,0.03,-213.45099,861,92,0.78,,,
93,645,67,0,UTAH,200,BENNETT W,0.516,-0.63,-204.3356,735,99,0.757,,,
93,10562,6,0,VERMONT,200,STAFFORD R,0.062,-0.685,-305.1156,913,143,0.716,,,
93,52,6,0,VERMONT,200,AIKEN G,0.139,-0.611,-399.07666,910,194,0.645,,,
93,11048,40,0,VIRGINI,200,SCOTT W,0.419,0.908,-270.53375,863,117,0.731,,,
93,10802,40,0,VIRGINI,328,BYRD H,0.105,0.994,-321.28253,954,151,0.714,,,
93,5913,73,0,WASHING,100,MAGNUSON W,-0.288,0.257,-240.92557,976,98,0.781,,,
93,4851,73,0,WASHING,100,JACKSON H,-0.189,0.014,-289.44513,987,133,0.746,,,
93,1366,56,0,WEST VI,100,BYRD R,-0.25,0.686,-357.27704,986,162,0.696,W,,
93,7722,56,0,WEST VI,100,RANDOLPH J,-0.245,0.417,-320.18146,984,149,0.722,,,
93,7638,25,0,WISCONS,100,PROXMIRE W,-0.505,0.863,-444.85052,987,214,0.637,,,
93,10816,25,0,WISCONS,100,NELSON G,-0.546,0.507,-227.28812,918,93,0.781,,,
93,6249,68,0,WYOMING,100,MCGEE G,-0.114,-0.114,-276.60529,796,132,0.706,,,
